fly,treatment,trial,iteration,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP
CA60,g150,1_00-00-39,4,3.1511,0.013686293724286876,9,14,0.020833333333333332,0.05416666666666667,0.075,0.7222222222222223,1.3833612332225766,0.0,1.6816280132215784,26.530702436356375,"(621.0, 951.75)","(681.75, 1032.5)",18,22,0.016666666666666666,0.0125,0.029166666666666667,0.4285714285714286,1.7838258817457004,0.0,2.040718245451567,21.63672242365064,"(776.0, 864.75)","(853.5, 969.5)",22,25,0.0125,0.04583333333333333,0.058333333333333334,0.7857142857142857,1.457262252148196,0.0,1.174443638490349,26.448755562008625,"(569.75, 1014.25)","(618.75, 1108.75)",12,17,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.847575590732766,0.07195317262915227,2.038162446833296,28.33745038249184,"(877.5, 997.75)","(926.5, 1123.5)",10,19,0.0375,0.03333333333333333,0.07083333333333333,0.47058823529411764,1.5350425608867042,0.06583239807107,1.353950920328867,26.410162952161855,"(672.75, 1176.5)","(698.0, 1285.75)",9,12,0.0125,0.029166666666666667,0.041666666666666664,0.7000000000000001,0.97102108623389,0.0,1.5903705413209668,31.44287297894162,"(863.0, 1149.75)","(884.0, 1217.5)"
CA60,g150,1_00-00-39,4,3.1511,0.013686293724286876,27,31,0.016666666666666666,0.04583333333333333,0.0625,0.7333333333333333,1.6816280132215784,0.0,1.5345846581537699,29.453032080494108,"(540.75, 858.75)","(621.0, 951.75)",25,37,0.05,0.04583333333333333,0.09583333333333334,0.47826086956521735,2.040718245451567,0.0,1.8542678068256897,29.65828506093801,"(676.5, 753.75)","(776.0, 864.75)",36,40,0.016666666666666666,0.0375,0.05416666666666667,0.6923076923076923,1.174443638490349,0.07055589063479954,1.65616466299913,30.570059099300515,"(507.0, 955.75)","(569.75, 1014.25)",26,31,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,2.0996973385852327,0.04900221865734143,1.9458683497282963,28.256070133363,"(793.25, 875.0)","(877.75, 1003.0)",27,34,0.029166666666666667,0.03333333333333333,0.0625,0.5333333333333333,1.385167809977514,0.0,1.5113034184421128,29.453032080494108,"(642.0, 1082.5)","(677.5, 1177.25)",19,25,0.025,0.041666666666666664,0.06666666666666667,0.625,1.5903705413209668,0.10973252450402617,1.7203964760626462,27.779884807836336,"(812.25, 1045.25)","(863.0, 1149.75)"
CA60,g150,1_00-00-39,4,3.1511,0.013686293724286876,42,47,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.5345846581537699,0.0,1.7651585202856805,31.54067190360687,"(443.5, 803.0)","(540.75, 858.75)",48,52,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,1.8542678068256897,0.06538607158199537,1.8174956396486084,32.65492623826644,"(583.0, 655.75)","(676.5, 753.75)",49,53,0.016666666666666666,0.04583333333333333,0.0625,0.7333333333333333,1.7257905353082597,0.006844926814042504,1.6463792146073066,33.0078922164667,"(416.25, 875.75)","(510.25, 959.75)",41,46,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.986860129367404,0.0,1.4908275743026969,30.78726032487796,"(694.0, 773.25)","(796.75, 875.75)",42,49,0.029166666666666667,0.029166666666666667,0.058333333333333334,0.5,1.5113034184421128,0.0,1.9787640434366371,31.54067190360687,"(579.5, 991.5)","(642.0, 1082.5)",35,41,0.025,0.016666666666666666,0.041666666666666664,0.4,1.624170748180844,0.0,1.8783681491555861,27.76448121038851,"(746.75, 938.0)","(811.75, 1037.25)"
CA60,g150,1_00-00-39,4,3.1511,0.013686293724286876,56,61,0.020833333333333332,0.041666666666666664,0.0625,0.6666666666666666,1.7651585202856805,0.0,1.9819225254188502,30.042713632827947,"(345.25, 719.5)","(443.5, 803.0)",62,,,,,,,,,,,"(582.5, 660.5)",64,,,,,,,,,,,"(416.25, 875.25)",56,60,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,1.4908275743026969,0.09297517281527817,1.8249527902880966,32.18862174945851,"(623.5, 690.25)","(694.0, 773.25)",56,64,0.03333333333333333,0.008333333333333333,0.041666666666666664,0.2,1.9787640434366371,0.0,1.6146727940692056,35.89432630632046,"(466.0, 902.0)","(579.5, 991.5)",45,55,0.041666666666666664,0.0375,0.07916666666666666,0.4736842105263158,1.8783681491555861,0.04840094166935085,1.5207218483890885,33.32028330226418,"(657.25, 834.0)","(746.75, 938.0)"
CA60,g150,1_00-00-39,4,3.1511,0.013686293724286876,71,,,,,,,,,,,"(345.25, 719.5)",,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,"(622.75, 697.0)",66,,,,,,,,,,,"(466.0, 902.0)",64,,,,,,,,,,,"(654.75, 831.5)"
CA60,g150,1_00-01-05,4,3.1511,0.013686293724286876,0,6,0.025,0.058333333333333334,0.08333333333333333,0.7000000000000001,1.008280806581603,0.0,1.7167009606719057,16.00141144721574,"(790.75, 1158.75)","(816.0, 1226.75)",11,17,0.025,0.05416666666666667,0.07916666666666666,0.6842105263157895,1.5056380152314093,0.0,1.5902672271419647,22.12429372966912,"(875.0, 1152.75)","(933.75, 1243.75)",14,18,0.016666666666666666,0.07083333333333333,0.0875,0.8095238095238095,0.9864928497294538,0.0,1.4162283040427728,24.175137300473427,"(637.75, 1226.25)","(695.5, 1267.5)",1,6,0.020833333333333332,0.06666666666666667,0.0875,0.761904761904762,1.8526092124191171,0.07388110110336854,2.8058403723060916,16.44993202854513,"(942.5, 1376.0)","(945.25, 1509.25)",23,30,0.029166666666666667,0.04583333333333333,0.075,0.611111111111111,1.522277079178101,0.0,2.2143534705030437,24.622674548296214,"(643.25, 1309.75)","(645.0, 1419.25)",10,15,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.5,1.2274886615021752,0.0,0.6978673315671431,21.744048500735108,"(872.75, 1431.5)","(844.75, 1515.25)"
CA60,g150,1_00-01-05,4,3.1511,0.013686293724286876,20,25,0.020833333333333332,0.06666666666666667,0.0875,0.761904761904762,1.7167009606719057,0.0,1.9015105667442536,23.470807249097255,"(692.25, 1084.25)","(790.75, 1158.75)",30,36,0.025,0.05,0.075,0.6666666666666667,1.5902672271419647,0.0,1.5008621847663974,26.4489078098021,"(829.0, 1048.0)","(875.0, 1152.75)",35,38,0.0125,0.04583333333333333,0.058333333333333334,0.7857142857142857,1.4162283040427728,0.0,2.5428477559922618,26.190862117566184,"(602.25, 1130.75)","(637.75, 1226.25)",22,27,0.020833333333333332,0.06666666666666667,0.0875,0.761904761904762,2.7400804085363206,0.0,0.6577445246983183,24.835779018242043,"(892.25, 1180.5)","(939.0, 1372.0)",41,47,0.025,0.025,0.05,0.5,2.2143534705030437,0.0,1.9142110650136723,29.3691306105842,"(613.5, 1153.25)","(643.25, 1309.75)",20,23,0.0125,0.03333333333333333,0.04583333333333333,0.7272727272727273,0.6978673315671431,0.0,2.0017516084464315,21.017273542346192,"(860.75, 1382.75)","(872.75, 1431.5)"
CA60,g150,1_00-01-05,4,3.1511,0.013686293724286876,41,45,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,1.9015105667442536,0.0,2.037383858391141,29.689928820711806,"(701.25, 947.75)","(692.25, 1084.25)",48,,,,,,,,,,,"(829.0, 1048.0)",49,,,,,,,,,,,"(602.25, 1130.75)",43,47,0.016666666666666666,0.04583333333333333,0.0625,0.7333333333333333,0.6577445246983183,0.0,1.4440681088115344,28.845179688878392,"(882.25, 1134.25)","(892.25, 1180.5)",53,,,,,,,,,,,"(613.5, 1153.25)",31,38,0.029166666666666667,0.04583333333333333,0.075,0.611111111111111,2.0017516084464315,0.0,1.4879164399249565,27.364726806278306,"(806.75, 1249.25)","(860.75, 1382.75)"
CA60,g150,1_00-01-05,4,3.1511,0.013686293724286876,55,,,,,,,,,,,"(701.25, 947.75)",,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,"(882.25, 1134.25)",,,,,,,,,,,,,49,,,,,,,,,,,"(806.75, 1249.25)"
CA60,g150,1_00-00-52,4,3.1511,0.013686293724286876,1,6,0.020833333333333332,0.05,0.07083333333333333,0.7058823529411765,2.145601893316031,0.0,1.0547071307531743,24.040606237283264,"(852.25, 1145.75)","(910.25, 1000.75)",11,15,0.016666666666666666,0.05416666666666667,0.07083333333333333,0.7647058823529412,1.5951817818401042,0.0,1.8804649001257938,23.72754620673712,"(709.25, 1207.0)","(690.0, 1092.5)",9,13,0.016666666666666666,0.06666666666666667,0.08333333333333333,0.8,1.4460198389800236,0.06878034372853567,1.506858771496242,23.364608013264366,"(928.5, 1057.25)","(928.5, 952.0)",3,7,0.016666666666666666,0.04583333333333333,0.0625,0.7333333333333333,0.9109280512885919,0.0,2.136623489175379,25.319934970486425,"(620.5, 1024.0)","(650.75, 965.0)",0,5,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.1286042855771754,0.0,1.5181646362752341,24.017370528783797,"(868.25, 866.0)","(893.25, 787.75)",6,14,0.03333333333333333,0.0375,0.07083333333333333,0.5294117647058824,1.9320878244322588,0.0,2.2844959294739704,23.47429263688048,"(675.0, 949.5)","(704.5, 812.0)"
CA60,g150,1_00-00-52,4,3.1511,0.013686293724286876,18,24,0.025,0.041666666666666664,0.06666666666666667,0.625,1.0547071307531743,0.0,1.8314533492136464,23.144297095474613,"(871.75, 1220.0)","(852.25, 1145.75)",28,34,0.025,0.029166666666666667,0.05416666666666667,0.5384615384615384,1.8804649001257938,0.0,1.7501473325221337,30.40788365694591,"(772.75, 1328.25)","(709.25, 1207.0)",29,33,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.7142857142857142,1.5186385807787426,0.0,1.584406963120208,30.310634024473277,"(950.25, 1164.75)","(923.5, 1057.5)",18,23,0.020833333333333332,0.05,0.07083333333333333,0.7058823529411765,2.136623489175379,0.0,1.8988850356011913,22.79372149018447,"(638.25, 1178.5)","(620.5, 1024.0)",13,21,0.03333333333333333,0.041666666666666664,0.075,0.5555555555555556,1.5181646362752341,0.0,1.8804554896533925,24.195908263356635,"(867.75, 976.5)","(868.25, 866.0)",23,31,0.03333333333333333,0.029166666666666667,0.0625,0.4666666666666667,2.2844959294739704,0.12312428440177316,1.7193199086014448,27.298068449323374,"(697.5, 1114.25)","(675.0, 949.5)"
CA60,g150,1_00-00-52,4,3.1511,0.013686293724286876,34,39,0.020833333333333332,0.03333333333333333,0.05416666666666667,0.6153846153846153,1.8314533492136464,0.0,2.2102057766227503,34.85077217387688,"(958.75, 1321.0)","(871.75, 1220.0)",41,46,0.020833333333333332,0.0375,0.058333333333333334,0.6428571428571428,1.7501473325221337,0.0,1.5268199413984778,23.83830857119871,"(787.75, 1454.75)","(772.75, 1328.25)",43,46,0.0125,0.0375,0.05,0.7499999999999999,1.584406963120208,0.06903714739868168,1.9359490698770443,23.2024861017848,"(964.0, 1279.25)","(950.25, 1164.75)",35,39,0.016666666666666666,0.05,0.06666666666666667,0.75,1.8988850356011913,0.12196906619792751,0.9862510658204344,29.159371174202434,"(691.0, 1306.25)","(638.25, 1178.5)",31,40,0.0375,0.029166666666666667,0.06666666666666667,0.4375,1.8804554896533925,0.0,1.6433398398296413,30.98287000867828,"(862.0, 1113.25)","(867.75, 976.5)",38,48,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.5,1.8404654100085944,0.041926179539106774,1.0884994431773836,26.970980379165585,"(724.25, 1236.5)","(694.0, 1106.0)"
CA60,g150,1_00-00-52,4,3.1511,0.013686293724286876,47,,,,,,,,,,,"(958.75, 1321.0)",55,,,,,,,,,,,"(787.75, 1454.75)",55,,,,,,,,,,,"(963.5, 1274.25)",51,,,,,,,,,,,"(692.5, 1297.5)",47,54,0.029166666666666667,0.025,0.05416666666666667,0.46153846153846156,1.6433398398296413,0.0,0.3207747659195599,25.86177884415792,"(880.0, 1231.5)","(862.0, 1113.25)",58,,,,,,,,,,,"(721.75, 1234.75)"
CA60,g150,1_00-00-52,4,3.1511,0.013686293724286876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,"(880.0, 1231.5)",,,,,,,,,,,,
