,fly,treatment,trial,iteration,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP
27,CA60,g150,2_00-00-18,4,3.1511,0.0136862937242868,26.0,30.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.8790408582318887,0.0,1.6976428298435124,31.314967867033747,"(463.25, 1086.0)","(443.25, 951.5)",18.0,23.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.5545953146570008,0.0,1.6811828304709635,34.45561603918824,"(265.0, 991.25)","(265.0, 878.75)",18.0,23.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.740807422753646,0.1127933363640883,1.6483091444868236,33.33958039708479,"(509.5, 924.75)","(496.0, 799.5)",24.0,29.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.8700638583640572,0.1148380950375566,1.842381492687578,28.28780212589573,"(250.5, 940.75)","(225.5, 807.75)",14.0,17.0,0.0125,0.025,0.0375,0.6666666666666667,1.1750148793098656,0.0,1.7253267219396513,34.77366982485211,"(485.75, 731.25)","(474.25, 647.0)",16.0,24.0,0.0333333333333333,0.0333333333333333,0.0666666666666666,0.5,2.197606744565964,0.01036396876438,1.6660507361885972,33.093371055334586,"(304.0, 802.0)","(317.0, 643.5)"
28,CA60,g150,2_00-00-18,4,3.1511,0.0136862937242868,38.0,43.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.6976428298435124,0.0,2.1749770623959384,33.17769845365008,"(442.0, 1207.0)","(463.25, 1086.0)",31.0,36.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.6811828304709635,0.0,1.282417540344898,26.78808791072159,"(271.25, 1112.75)","(265.0, 991.25)",32.0,37.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.75036219949289,0.0972840034237628,1.8629440059133544,28.748085847379624,"(512.25, 1044.0)","(505.75, 917.5)",39.0,43.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.9511805554515784,0.0,1.0917697641895865,35.680507523590734,"(246.0, 1074.0)","(253.5, 933.0)",23.0,32.0,0.0375,0.0166666666666666,0.0541666666666666,0.3076923076923076,1.7253267219396513,0.0,1.8463836888491736,27.96078897135491,"(457.0, 852.75)","(485.75, 731.25)",32.0,38.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.6557573142723707,0.0450432067307941,1.5716711746044,28.748085847379624,"(318.0, 921.75)","(304.0, 802.75)"
29,CA60,g150,2_00-00-18,4,3.1511,0.0136862937242868,51.0,,,,,,,,,,,"(442.0, 1207.0)",44.0,,,,,,,,,,,"(271.25, 1112.75)",45.0,,,,,,,,,,,"(505.25, 1043.25)",52.0,,,,,,,,,,,"(246.0, 1074.0)",36.0,45.0,0.0375,0.0208333333333333,0.0583333333333333,0.3571428571428571,1.8463836888491736,0.0,2.066372540654469,33.982466358157694,"(479.25, 984.5)","(457.0, 852.75)",45.0,,,,,,,,,,,"(317.75, 918.5)"
30,CA60,g150,2_00-00-18,4,3.1511,0.0136862937242868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,"(479.25, 984.5)",,,,,,,,,,,,
31,CA60,g150,1_00-00-39,4,3.1511,0.0136862937242868,9.0,14.0,0.0208333333333333,0.0541666666666666,0.075,0.7222222222222223,1.3833612332225766,0.0,1.6816280132215784,26.53070243635637,"(621.0, 951.75)","(681.75, 1032.5)",18.0,22.0,0.0166666666666666,0.0125,0.0291666666666666,0.4285714285714286,1.7838258817457004,0.0,2.040718245451567,21.63672242365064,"(776.0, 864.75)","(853.5, 969.5)",22.0,25.0,0.0125,0.0458333333333333,0.0583333333333333,0.7857142857142857,1.457262252148196,0.0,1.174443638490349,26.448755562008625,"(569.75, 1014.25)","(618.75, 1108.75)",12.0,17.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.847575590732766,0.0719531726291522,2.038162446833296,28.33745038249184,"(877.5, 997.75)","(926.5, 1123.5)",10.0,19.0,0.0375,0.0333333333333333,0.0708333333333333,0.4705882352941176,1.5350425608867042,0.06583239807107,1.353950920328867,26.41016295216185,"(672.75, 1176.5)","(698.0, 1285.75)",9.0,12.0,0.0125,0.0291666666666666,0.0416666666666666,0.7000000000000001,0.97102108623389,0.0,1.5903705413209668,31.44287297894162,"(863.0, 1149.75)","(884.0, 1217.5)"
32,CA60,g150,1_00-00-39,4,3.1511,0.0136862937242868,27.0,31.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,1.6816280132215784,0.0,1.53458465815377,29.453032080494108,"(540.75, 858.75)","(621.0, 951.75)",25.0,37.0,0.05,0.0458333333333333,0.0958333333333333,0.4782608695652173,2.040718245451567,0.0,1.8542678068256897,29.65828506093801,"(676.5, 753.75)","(776.0, 864.75)",36.0,40.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.174443638490349,0.0705558906347995,1.65616466299913,30.570059099300515,"(507.0, 955.75)","(569.75, 1014.25)",26.0,31.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,2.0996973385852327,0.0490022186573414,1.9458683497282965,28.256070133363,"(793.25, 875.0)","(877.75, 1003.0)",27.0,34.0,0.0291666666666666,0.0333333333333333,0.0625,0.5333333333333333,1.385167809977514,0.0,1.5113034184421128,29.453032080494108,"(642.0, 1082.5)","(677.5, 1177.25)",19.0,25.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.5903705413209668,0.1097325245040261,1.7203964760626462,27.779884807836336,"(812.25, 1045.25)","(863.0, 1149.75)"
33,CA60,g150,1_00-00-39,4,3.1511,0.0136862937242868,42.0,47.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.53458465815377,0.0,1.7651585202856803,31.54067190360687,"(443.5, 803.0)","(540.75, 858.75)",48.0,52.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.8542678068256897,0.0653860715819953,1.8174956396486084,32.65492623826644,"(583.0, 655.75)","(676.5, 753.75)",49.0,53.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,1.7257905353082597,0.0068449268140425,1.6463792146073066,33.0078922164667,"(416.25, 875.75)","(510.25, 959.75)",41.0,46.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.986860129367404,0.0,1.4908275743026969,30.78726032487796,"(694.0, 773.25)","(796.75, 875.75)",42.0,49.0,0.0291666666666666,0.0291666666666666,0.0583333333333333,0.5,1.5113034184421128,0.0,1.9787640434366367,31.54067190360687,"(579.5, 991.5)","(642.0, 1082.5)",35.0,41.0,0.025,0.0166666666666666,0.0416666666666666,0.4,1.624170748180844,0.0,1.878368149155586,27.76448121038851,"(746.75, 938.0)","(811.75, 1037.25)"
34,CA60,g150,1_00-00-39,4,3.1511,0.0136862937242868,56.0,61.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.7651585202856803,0.0,1.9819225254188504,30.042713632827947,"(345.25, 719.5)","(443.5, 803.0)",62.0,,,,,,,,,,,"(582.5, 660.5)",64.0,,,,,,,,,,,"(416.25, 875.25)",56.0,60.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.4908275743026969,0.0929751728152781,1.8249527902880969,32.18862174945851,"(623.5, 690.25)","(694.0, 773.25)",56.0,64.0,0.0333333333333333,0.0083333333333333,0.0416666666666666,0.2,1.9787640434366367,0.0,1.6146727940692056,35.89432630632046,"(466.0, 902.0)","(579.5, 991.5)",45.0,55.0,0.0416666666666666,0.0375,0.0791666666666666,0.4736842105263158,1.878368149155586,0.0484009416693508,1.5207218483890883,33.32028330226418,"(657.25, 834.0)","(746.75, 938.0)"
35,CA60,g150,1_00-00-39,4,3.1511,0.0136862937242868,71.0,,,,,,,,,,,"(345.25, 719.5)",,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,"(622.75, 697.0)",66.0,,,,,,,,,,,"(466.0, 902.0)",64.0,,,,,,,,,,,"(654.75, 831.5)"
36,CA60,g150,1_00-01-05,4,3.1511,0.0136862937242868,0.0,6.0,0.025,0.0583333333333333,0.0833333333333333,0.7000000000000001,1.008280806581603,0.0,1.7167009606719057,16.00141144721574,"(790.75, 1158.75)","(816.0, 1226.75)",11.0,17.0,0.025,0.0541666666666666,0.0791666666666666,0.6842105263157895,1.5056380152314093,0.0,1.590267227141965,22.12429372966912,"(875.0, 1152.75)","(933.75, 1243.75)",14.0,18.0,0.0166666666666666,0.0708333333333333,0.0875,0.8095238095238095,0.9864928497294538,0.0,1.4162283040427728,24.175137300473427,"(637.75, 1226.25)","(695.5, 1267.5)",1.0,6.0,0.0208333333333333,0.0666666666666666,0.0875,0.761904761904762,1.8526092124191167,0.0738811011033685,2.805840372306092,16.44993202854513,"(942.5, 1376.0)","(945.25, 1509.25)",23.0,30.0,0.0291666666666666,0.0458333333333333,0.075,0.611111111111111,1.522277079178101,0.0,2.214353470503044,24.622674548296214,"(643.25, 1309.75)","(645.0, 1419.25)",10.0,15.0,0.0208333333333333,0.0208333333333333,0.0416666666666666,0.5,1.2274886615021752,0.0,0.6978673315671431,21.744048500735108,"(872.75, 1431.5)","(844.75, 1515.25)"
37,CA60,g150,1_00-01-05,4,3.1511,0.0136862937242868,20.0,25.0,0.0208333333333333,0.0666666666666666,0.0875,0.761904761904762,1.7167009606719057,0.0,1.9015105667442536,23.470807249097252,"(692.25, 1084.25)","(790.75, 1158.75)",30.0,36.0,0.025,0.05,0.075,0.6666666666666667,1.590267227141965,0.0,1.5008621847663974,26.4489078098021,"(829.0, 1048.0)","(875.0, 1152.75)",35.0,38.0,0.0125,0.0458333333333333,0.0583333333333333,0.7857142857142857,1.4162283040427728,0.0,2.5428477559922618,26.190862117566184,"(602.25, 1130.75)","(637.75, 1226.25)",22.0,27.0,0.0208333333333333,0.0666666666666666,0.0875,0.761904761904762,2.7400804085363206,0.0,0.6577445246983183,24.835779018242043,"(892.25, 1180.5)","(939.0, 1372.0)",41.0,47.0,0.025,0.025,0.05,0.5,2.214353470503044,0.0,1.9142110650136723,29.3691306105842,"(613.5, 1153.25)","(643.25, 1309.75)",20.0,23.0,0.0125,0.0333333333333333,0.0458333333333333,0.7272727272727273,0.6978673315671431,0.0,2.0017516084464315,21.017273542346192,"(860.75, 1382.75)","(872.75, 1431.5)"
38,CA60,g150,1_00-01-05,4,3.1511,0.0136862937242868,41.0,45.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.9015105667442536,0.0,2.037383858391141,29.68992882071181,"(701.25, 947.75)","(692.25, 1084.25)",48.0,,,,,,,,,,,"(829.0, 1048.0)",49.0,,,,,,,,,,,"(602.25, 1130.75)",43.0,47.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,0.6577445246983183,0.0,1.4440681088115344,28.845179688878392,"(882.25, 1134.25)","(892.25, 1180.5)",53.0,,,,,,,,,,,"(613.5, 1153.25)",31.0,38.0,0.0291666666666666,0.0458333333333333,0.075,0.611111111111111,2.0017516084464315,0.0,1.4879164399249565,27.364726806278306,"(806.75, 1249.25)","(860.75, 1382.75)"
39,CA60,g150,1_00-01-05,4,3.1511,0.0136862937242868,55.0,,,,,,,,,,,"(701.25, 947.75)",,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,"(882.25, 1134.25)",,,,,,,,,,,,,49.0,,,,,,,,,,,"(806.75, 1249.25)"
40,CA60,g150,1_00-00-52,4,3.1511,0.0136862937242868,1.0,6.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,2.145601893316031,0.0,1.0547071307531743,24.040606237283264,"(852.25, 1145.75)","(910.25, 1000.75)",11.0,15.0,0.0166666666666666,0.0541666666666666,0.0708333333333333,0.7647058823529412,1.5951817818401042,0.0,1.8804649001257936,23.72754620673712,"(709.25, 1207.0)","(690.0, 1092.5)",9.0,13.0,0.0166666666666666,0.0666666666666666,0.0833333333333333,0.8,1.4460198389800236,0.0687803437285356,1.506858771496242,23.36460801326437,"(928.5, 1057.25)","(928.5, 952.0)",3.0,7.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,0.910928051288592,0.0,2.136623489175379,25.319934970486425,"(620.5, 1024.0)","(650.75, 965.0)",0.0,5.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.1286042855771754,0.0,1.518164636275234,24.0173705287838,"(868.25, 866.0)","(893.25, 787.75)",6.0,14.0,0.0333333333333333,0.0375,0.0708333333333333,0.5294117647058824,1.9320878244322588,0.0,2.2844959294739704,23.47429263688048,"(675.0, 949.5)","(704.5, 812.0)"
41,CA60,g150,1_00-00-52,4,3.1511,0.0136862937242868,18.0,24.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.0547071307531743,0.0,1.8314533492136464,23.144297095474613,"(871.75, 1220.0)","(852.25, 1145.75)",28.0,34.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.8804649001257936,0.0,1.7501473325221335,30.40788365694591,"(772.75, 1328.25)","(709.25, 1207.0)",29.0,33.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.5186385807787426,0.0,1.584406963120208,30.31063402447328,"(950.25, 1164.75)","(923.5, 1057.5)",18.0,23.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,2.136623489175379,0.0,1.8988850356011917,22.79372149018447,"(638.25, 1178.5)","(620.5, 1024.0)",13.0,21.0,0.0333333333333333,0.0416666666666666,0.075,0.5555555555555556,1.518164636275234,0.0,1.8804554896533925,24.195908263356635,"(867.75, 976.5)","(868.25, 866.0)",23.0,31.0,0.0333333333333333,0.0291666666666666,0.0625,0.4666666666666667,2.2844959294739704,0.1231242844017731,1.7193199086014448,27.29806844932337,"(697.5, 1114.25)","(675.0, 949.5)"
42,CA60,g150,1_00-00-52,4,3.1511,0.0136862937242868,34.0,39.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.8314533492136464,0.0,2.2102057766227503,34.85077217387688,"(958.75, 1321.0)","(871.75, 1220.0)",41.0,46.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.7501473325221335,0.0,1.5268199413984778,23.83830857119871,"(787.75, 1454.75)","(772.75, 1328.25)",43.0,46.0,0.0125,0.0375,0.05,0.7499999999999999,1.584406963120208,0.0690371473986816,1.9359490698770443,23.2024861017848,"(964.0, 1279.25)","(950.25, 1164.75)",35.0,39.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.8988850356011917,0.1219690661979275,0.9862510658204344,29.159371174202438,"(691.0, 1306.25)","(638.25, 1178.5)",31.0,40.0,0.0375,0.0291666666666666,0.0666666666666666,0.4375,1.8804554896533925,0.0,1.6433398398296413,30.98287000867828,"(862.0, 1113.25)","(867.75, 976.5)",38.0,48.0,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.5,1.8404654100085944,0.0419261795391067,1.0884994431773836,26.970980379165585,"(724.25, 1236.5)","(694.0, 1106.0)"
43,CA60,g150,1_00-00-52,4,3.1511,0.0136862937242868,47.0,,,,,,,,,,,"(958.75, 1321.0)",55.0,,,,,,,,,,,"(787.75, 1454.75)",55.0,,,,,,,,,,,"(963.5, 1274.25)",51.0,,,,,,,,,,,"(692.5, 1297.5)",47.0,54.0,0.0291666666666666,0.025,0.0541666666666666,0.4615384615384615,1.6433398398296413,0.0,0.3207747659195599,25.86177884415792,"(880.0, 1231.5)","(862.0, 1113.25)",58.0,,,,,,,,,,,"(721.75, 1234.75)"
44,CA60,g150,1_00-00-52,4,3.1511,0.0136862937242868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,"(880.0, 1231.5)",,,,,,,,,,,,
45,CA62,g150,1_00-02-40,5,2.8657,0.0128930278373364,9.0,14.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,2.351962058752791,0.0598259455798557,1.5014430100783955,32.000242580507965,"(565.0, 850.25)","(449.25, 989.0)",2.0,7.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.218655935627429,0.0,1.6888917098168497,35.26452473869981,"(696.5, 1030.0)","(657.25, 1115.0)",5.0,9.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,2.2257323318699616,0.1010345097321094,2.243797435484717,36.48915486956714,"(414.0, 1000.0)","(374.0, 1166.25)",12.0,16.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.6107807112426638,0.0,1.6110535068328582,31.363063486798897,"(728.25, 1082.5)","(654.0, 1181.5)",2.0,6.0,0.0166666666666666,0.0208333333333333,0.0375,0.5555555555555556,1.1943265300392454,0.0,1.6742222687338808,34.055155974784014,"(392.5, 1190.5)","(391.5, 1282.25)",,4.0,,,,,,,,,"(555.0, 1321.25)",
46,CA62,g150,1_00-02-40,5,2.8657,0.0128930278373364,22.0,27.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.5594316251512914,0.0,1.4487043351159812,36.99065799649989,"(634.25, 758.0)","(563.25, 854.5)",16.0,22.0,0.025,0.025,0.05,0.5,1.6888917098168497,0.0,1.7845125171822325,34.86891868582103,"(774.75, 926.5)","(696.5, 1030.0)",17.0,21.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,2.314016938243716,0.0,0.9441664835024351,35.13659215243769,"(505.25, 853.75)","(416.0, 1007.5)",23.0,28.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.6110535068328582,0.0,1.9642491240740791,38.18642329627975,"(775.25, 968.0)","(728.25, 1082.5)",11.0,17.0,0.025,0.0208333333333333,0.0458333333333333,0.4545454545454545,1.6742222687338808,0.0,1.542255755437734,31.38266570465545,"(458.75, 1080.25)","(392.5, 1190.5)",6.0,10.0,0.0166666666666666,0.025,0.0416666666666666,0.6000000000000001,1.3668624821398307,0.0,1.8361473103134716,37.95938609782878,"(556.5, 1216.25)","(555.0, 1321.25)"
47,CA62,g150,1_00-02-40,5,2.8657,0.0128930278373364,34.0,39.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.4487043351159812,0.0,1.3146734978891257,34.13080363886568,"(615.75, 648.25)","(634.25, 758.0)",28.0,33.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.7845125171822325,0.0,1.8007892464234072,34.351878011351815,"(809.0, 793.75)","(774.75, 926.5)",29.0,33.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,0.9441664835024351,0.0598259455798557,1.1376567407699558,34.8222413606896,"(530.5, 785.75)","(505.25, 853.75)",34.0,39.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.9642491240740791,0.0,1.501129133435839,33.91806123647326,"(818.75, 823.5)","(775.25, 968.0)",22.0,28.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.542255755437734,0.0032541024469548,1.549998373336333,35.05315036007246,"(537.25, 991.5)","(458.75, 1080.25)",16.0,21.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.8361473103134716,0.0,1.545208756613775,34.267613520096795,"(644.5, 1106.0)","(556.5, 1216.25)"
48,CA62,g150,1_00-02-40,5,2.8657,0.0128930278373364,46.0,,,,,,,,,,,"(615.75, 648.25)",39.0,45.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.8007892464234072,0.0,1.2163380513007316,29.85419634295203,"(833.0, 657.5)","(809.0, 793.75)",41.0,44.0,0.0125,0.0375,0.05,0.7499999999999999,1.1639729314142606,0.0,1.6766208261919266,28.059950108974203,"(560.75, 703.75)","(533.75, 789.0)",47.0,,,,,,,,,,,"(818.75, 823.5)",35.0,40.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.553066203554856,0.0,1.457140421721944,35.78542245916861,"(577.0, 879.25)","(537.25, 991.75)",29.0,33.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.545208756613775,0.0589343018722635,1.6968576416172434,36.14268036674849,"(689.75, 996.25)","(644.5, 1106.0)"
49,CA62,g150,1_00-02-40,5,2.8657,0.0128930278373364,,,,,,,,,,,,,52.0,,,,,,,,,,,"(833.0, 657.5)",53.0,,,,,,,,,,,"(560.75, 703.75)",,,,,,,,,,,,,47.0,,,,,,,,,,,"(577.0, 879.25)",40.0,45.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.6384656258364427,0.0791757297363554,1.3517378623536351,27.54588847293947,"(721.25, 869.75)","(690.25, 991.75)"
50,CA62,g150,1_00-02-40,5,2.8657,0.0128930278373364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,"(722.25, 863.75)"
51,CA62,g150,1_00-02-37,5,2.8657,0.0128930278373364,9.0,13.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.5612837260312065,0.0,1.4607421802288976,18.330144650899832,"(383.25, 1185.75)","(310.5, 1281.0)",2.0,7.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,0.9412027300668794,0.0,0.7711110439556802,21.27642399252829,"(561.5, 1234.75)","(496.0, 1265.25)",1.0,5.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.2088380096720734,0.0,2.2387956529573065,22.115737558051144,"(297.75, 1426.0)","(255.75, 1508.75)",11.0,16.0,0.0208333333333333,0.0541666666666666,0.075,0.7222222222222223,0.8463517179127095,0.0,0.9935307799269072,21.67394975832872,"(606.5, 1351.25)","(588.75, 1413.75)",11.0,16.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.578066974605714,0.0,1.63949086338271,18.966843408093663,"(347.0, 1470.25)","(356.75, 1591.0)",3.0,7.0,0.0166666666666666,0.0583333333333333,0.075,0.7777777777777778,0.8373758320813292,0.1847109607744925,1.30333186428465,19.74265357396386,"(543.5, 1537.5)","(553.5, 1601.0)"
52,CA62,g150,1_00-02-37,5,2.8657,0.0128930278373364,25.0,28.0,0.0125,0.0416666666666666,0.0541666666666666,0.7692307692307692,1.4607421802288976,0.0,1.4407555052010603,31.71582578431684,"(454.0, 1098.75)","(383.25, 1185.75)",19.0,25.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,0.7711110439556802,0.0,1.24920578997355,24.01009880769066,"(606.25, 1196.0)","(561.5, 1234.75)",17.0,21.0,0.0166666666666666,0.05,0.0666666666666666,0.75,2.2387956529573065,0.0,1.3287809332294358,22.515873905013017,"(329.0, 1257.0)","(297.75, 1426.0)",29.0,33.0,0.0166666666666666,0.025,0.0416666666666666,0.6000000000000001,0.9935307799269072,0.0322388969976945,1.304868903878736,30.15758486495425,"(627.75, 1278.0)","(606.5, 1351.25)",26.0,32.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.63949086338271,0.0,0.8714365651113475,31.296143442042663,"(371.25, 1346.75)","(347.0, 1470.25)",21.0,25.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.2676454976418787,0.0,1.4001877116544086,26.2876850305851,"(533.0, 1438.0)","(529.5, 1535.25)"
53,CA62,g150,1_00-02-37,5,2.8657,0.0128930278373364,38.0,,,,,,,,,,,"(454.0, 1098.75)",33.0,,,,,,,,,,,"(606.25, 1196.0)",33.0,,,,,,,,,,,"(329.0, 1257.0)",39.0,,,,,,,,,,,"(626.0, 1279.75)",39.0,,,,,,,,,,,"(371.25, 1346.75)",33.0,38.0,0.0208333333333333,0.0166666666666666,0.0375,0.4444444444444445,1.4001877116544086,0.0,1.3517597879695291,30.00505177143312,"(552.25, 1332.25)","(533.0, 1438.0)"
54,CA62,g150,1_00-02-37,5,2.8657,0.0128930278373364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,"(552.25, 1332.25)"
55,CA62,g150,1_00-00-50,5,2.8657,0.0128930278373364,4.0,10.0,0.025,0.0375,0.0625,0.6,2.631033321943495,0.0,0.7689042002405041,21.15481012807132,"(610.5, 1084.75)","(779.0, 972.0)",13.0,19.0,0.025,0.025,0.05,0.5,1.3094891085941331,0.0,1.6901861710162722,22.478991766278693,"(443.5, 1055.75)","(523.5, 994.25)",12.0,16.0,0.0166666666666666,0.05,0.0666666666666666,0.75,2.5194851629026984,0.0,0.9082455045863538,25.643501431797745,"(665.5, 1047.75)","(774.0, 886.75)",9.0,13.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.0852292241585535,0.0,1.4428387417820978,18.31939595213125,"(437.0, 897.75)","(515.25, 868.25)",6.0,10.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,1.315095541505727,0.0,1.8669121249620413,20.05180727695757,"(722.0, 835.75)","(726.25, 734.5)",14.0,18.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.7205307008183115,0.0,2.0424026827375066,25.32710197751401,"(492.5, 825.75)","(567.25, 716.25)"
56,CA62,g150,1_00-00-50,5,2.8657,0.0128930278373364,19.0,23.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,0.7689042002405041,0.0,1.8225707257117187,33.47333105992104,"(610.75, 1144.0)","(610.5, 1084.75)",25.0,30.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.6901861710162722,0.0,2.3262754653830533,40.75969522626534,"(412.5, 1182.25)","(443.5, 1055.75)",28.0,31.0,0.0125,0.0416666666666666,0.0541666666666666,0.7692307692307692,0.9082455045863538,0.0,0.8177226567566585,39.07774852069812,"(657.25, 1117.25)","(665.5, 1047.75)",20.0,25.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.4428387417820978,0.0,2.352246407041776,36.60772534381016,"(404.25, 1004.0)","(437.0, 897.75)",21.0,26.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.8669121249620413,0.1550826178939235,1.374144649284549,37.29288981678162,"(634.25, 949.75)","(722.0, 835.75)",26.0,32.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,2.0424026827375066,0.0390664566705002,1.958247082862098,39.602658273595615,"(457.75, 979.25)","(492.5, 825.75)"
